id,church_name,former_denomination,city,local_authority,region,nation,latitude,longitude,conversion_type,conversion_subtype,current_name,year_converted,decade,source,confidence_tier
69f46950a624,"FOUNTAINS ABBEY, WITH ANCILLARY BUILDINGS",,,,,England,54.109725,-1.581067,unknown,unknown,,,,historic_england,high
c6b66052ee8f,TOWER OF THORNTON CHURCH,,,,,England,54.07354,-1.601986,unknown,unknown,,,,historic_england,high
7e7487a80fd9,BOUNDARY WALL WITH GATES TO CHURCH AND SCHOOL,,,,,England,54.136499,-1.479827,education,school,,,,historic_england,high
e275ebb86f14,"BARN APPROXIMATELY 30 METRES EAST OF MARKINGTON HALL, WITH ATTACHED CHAPEL",,,,,England,54.082074,-1.557134,unknown,unknown,,,,historic_england,high
a03822d9bd97,CHURCH OF SAINT MICHAEL,,,,,England,54.080858,-1.563857,unknown,unknown,,,,historic_england,high
c17f8da2602b,Church of St John the Evangelist,,,,,England,54.143594,-1.499884,unknown,unknown,,,,historic_england,high
59c21f355bde,THE PRESBYTERY AND ROMAN CATHOLIC CHURCH OF SAINT JOSEPH,,,,,England,54.065518,-1.603163,unknown,unknown,,,,historic_england,high
a359ad52f2e4,MEMORIAL TO ELY HARGROVE IN CHURCHYARD 1 METRE SOUTH OF CHURCH OF SAINT JOHN THE BAPTIST,,,,,England,54.00945,-1.47157,unknown,unknown,,,,historic_england,high
f7e3a578cd9c,CHAPEL OF OUR LADY OF THE CRAG,,,,,England,54.002862,-1.46546,unknown,unknown,,,,historic_england,high
d69fb9a0d071,"SAINT ROBERTS CAVE, ALSO CALLED SAINT ROBERTS CHAPEL, APPROXIMATELY 120 METRES SOUTH WEST OF GRIMBALD BRIDGE",,,,,England,53.99956,-1.450781,unknown,unknown,,,,historic_england,high
5d0837186e56,ROMAN CATHOLIC CHURCH OF SAINT MARY,,,,,England,54.010775,-1.472622,unknown,unknown,,,,historic_england,high
9694254378d9,CHURCH OF THE HOLY TRINITY,,,,,England,54.005587,-1.466035,unknown,unknown,,,,historic_england,high
9fd56e1cc3f8,CHURCH OF ST JOHN THE BAPTIST,,,,,England,53.993678,-1.291859,unknown,unknown,,,,historic_england,high
ea601560045c,CHURCH OF ST MARY,,,,,England,53.999473,-1.4151,unknown,unknown,,,,historic_england,high
dd3282210408,CHURCH OF ST JOHN THE BAPTIST,,,,,England,53.976497,-1.348137,unknown,unknown,,,,historic_england,high
13643efef639,CHURCH OF ALL SAINTS,,,,,England,53.954526,-1.445825,unknown,unknown,,,,historic_england,high
427277ede576,CHURCH OF ST MARY,,,,,England,53.932469,-1.624591,unknown,unknown,,,,historic_england,high
634d2a047af1,CHURCH OF ST BARNABAS,,,,,England,53.913904,-1.569388,unknown,unknown,,,,historic_england,high
022bed835a54,K6 TELEPHONE KIOSK NEAR ST OSWALD'S CHURCH,,,,,England,53.918815,-1.647719,unknown,unknown,,,,historic_england,high
546a900672d7,CHAPEL OF ST MARY ATTACHED TO THE MANSION,,,,,England,54.016931,-1.369589,unknown,unknown,,,,historic_england,high
e1fcb6c63dbd,CHURCH OF ST MARTIN,,,,,England,54.015928,-1.366872,unknown,unknown,,,,historic_england,high
87c0bd5c1872,CHURCH OF ALL SAINTS,,,,,England,53.938102,-1.506868,unknown,unknown,,,,historic_england,high
4eeaef789487,METHODIST CHURCH AND RETAINING WALL WITH GATE AND STEPS,,,,,England,53.920262,-1.644708,unknown,unknown,,,,historic_england,high
eaa56c380899,CHURCH LANE FARMHOUSE,,,,,England,54.172831,-1.434809,residential,single_dwelling,,,,historic_england,high
9e5615a84ea9,CHEST TOMB APPROXIMATELY 5 METRES SOUTH OF SOUTH DOOR OF CHURCH OF ST MARY,,,,,England,54.189005,-1.503382,unknown,unknown,,,,historic_england,high
f9861b9d0272,CROSS IN GRAVEYARD APPROXIMATELY 12 METRES SOUTH OF CHURCH OF ST JAMES,,,,,England,54.18685,-1.440273,unknown,unknown,,,,historic_england,high
ab398e9b1d99,CHURCH OF ST JAMES,,,,,England,54.093057,-1.394245,unknown,unknown,,,,historic_england,high
9ca0248f74c4,"Chest tomb of Mark Smithson, at base of Church Tower, to south",,,,,England,54.092136,-1.381002,unknown,unknown,,,,historic_england,high
1682e988589f,'ABBOT HUBY'S' WALL FROM NUMBER 26 AS FAR AS MINSTER ROAD,,,,,England,54.13596,-1.518694,unknown,unknown,,,,historic_england,high
fca92e22b565,CHURCH OF THE HOLY TRINITY,,,,,England,54.138084,-1.528496,unknown,unknown,,,,historic_england,high
bd54a74a88e1,Chapel of the Hospital of St Mary Magdalene,,,,,England,54.140883,-1.515867,unknown,unknown,,,,historic_england,high
c70807e6307f,THE METHODIST CHURCH,,,,,England,54.469925,-1.194092,unknown,unknown,,,,historic_england,high
ed1ac786ad98,DANBY WISKE CHURCH,,,,,England,54.379424,-1.480981,unknown,unknown,,,,historic_england,high
95b72023f078,"GRAVE-SLAB IN ST MARY'S CHURCHYARD, TO NORTH OF CENTRE",,,,,England,54.429584,-1.536903,unknown,unknown,,,,historic_england,high
7153398f6676,CHURCH OF ST HILARY,,,,,England,54.464615,-1.354476,unknown,unknown,,,,historic_england,high
d5e6990cdd0c,CHURCH OF ALL SAINTS,,,,,England,54.453201,-1.273651,unknown,unknown,,,,historic_england,high
a8ea9cf9e4ee,CHURCH OF ST MARTIN,,,,,England,54.485623,-1.232203,unknown,unknown,,,,historic_england,high
aa8fe16479e9,CHURCH OF ST MARY,,,,,England,54.460891,-1.319394,unknown,unknown,,,,historic_england,high
337120877048,CHURCH OF ALL SAINTS,,,,,England,54.482549,-1.38994,unknown,unknown,,,,historic_england,high
4a0c46013a6a,NEWBY METHODIST CHURCH,,,,,England,54.503655,-1.22016,unknown,unknown,,,,historic_england,high
34861d328895,CHURCH OF ST MARY,,,,,England,54.050052,-1.315523,unknown,unknown,,,,historic_england,high
b413ea140490,CHURCH OF THE HOLY TRINITY,,,,,England,54.044254,-1.310655,unknown,unknown,,,,historic_england,high
e0ba91b47d53,CHURCH OF ST OSWALD,,,,,England,54.040064,-1.46993,unknown,unknown,,,,historic_england,high
94bf8ad3160c,WELL IN CHURCHYARD APPROXIMATELY 10 METRES SOUTH OF CHANCEL OF THE CHURCH OF CHRIST THE CONSOLER,,,,,England,54.106082,-1.450766,unknown,unknown,,,,historic_england,high
807d3e904504,CHURCH OF ST MARY,,,,,England,54.088716,-1.427254,unknown,unknown,,,,historic_england,high
b76ca7faec0d,CHURCH OF ST MARY,,,,,England,54.077863,-1.324098,unknown,unknown,,,,historic_england,high
95a19351d644,CHURCH OF ALL SAINTS,,,,,England,53.950634,-1.231745,unknown,unknown,,,,historic_england,high
9188ed44d319,TABLE TOMB APPROXIMATELY 3 METRES SOUTH OF CHURCH OF ALL SAINTS,,,,,England,53.913088,-1.280526,unknown,unknown,,,,historic_england,high
35af177f1522,DRINKING FOUNTAIN AGAINST NORTH-WEST CORNER OF CHURCHYARD WALL,,,,,England,54.06982,-1.500954,unknown,unknown,,,,historic_england,high
f43360950548,CHURCH OF ST MICHAEL,,,,,England,54.063972,-1.472254,unknown,unknown,,,,historic_england,high
d3e2ed090da6,SUMMER PAVILION APPROXIMATELY 45 METRES SOUTH EAST OF THE PRIORY,,,,,England,54.014613,-1.219625,unknown,unknown,,,,historic_england,high
003e7e09cb12,CHURCH HOUSE AND WALL TO EAST,,,,,England,54.013385,-1.228575,residential,single_dwelling,,,,historic_england,high
b07f9e7509fa,CHURCH OF ALL SAINTS,,,,,England,53.956827,-1.197341,unknown,unknown,,,,historic_england,high
207de0abf996,MOUNTING BLOCK APPROXIMATELY 5 METRES WEST OF THE CHURCH OF ST HELEN,,,,,England,53.94737,-1.276463,unknown,unknown,,,,historic_england,high
d0b098027846,SYNINGTHWAITE PRIORY FARMHOUSE,,,,,England,53.932249,-1.298535,residential,single_dwelling,,,,historic_england,high
d72981d603f3,Sundial in churchyard approximately 15 metres south of Church of All Saints,,,,,England,53.949179,-1.393801,unknown,unknown,,,,historic_england,high
894d6b47f0ee,CHURCH VIEW AND GARDEN COTTAGE,,,,,England,54.040071,-1.568376,unknown,unknown,,,,historic_england,high
e0d57d25798a,SUNDIAL SHAFT APPROXIMATELY 2 METRES EAST OF THE SOUTH PORCH OF THE CHURCH OF ST THOMAS A BECKET,,,,,England,54.026653,-1.60538,unknown,unknown,,,,historic_england,high
673775ad817e,CHURCH OF ST PAUL AND ST MARGARET,,,,,England,54.042398,-1.541414,unknown,unknown,,,,historic_england,high
6fcc4b44023c,CHURCH OF ALL SAINTS,,,,,England,53.915463,-1.73136,unknown,unknown,,,,historic_england,high
fc59e469a874,CHURCH OF ST ANDREW,,,,,England,53.993183,-1.745305,unknown,unknown,,,,historic_england,high
e27c1944fc6b,SUNDIAL APPROXIMATELY 10 METRES SOUTH OF CHURCH OF ST LAWRENCE,,,,,England,53.982476,-1.704564,unknown,unknown,,,,historic_england,high
2d73fadb5044,TABLE TOMB APPROXIMATELY 3 METRES TO SOUTH EAST OF CHANCEL OF CHURCH OF ST ANDREW,,,,,England,54.1659,-1.640494,unknown,unknown,,,,historic_england,high
b5420a774b8c,CHURCH OF ST MARY THE VIRGIN,,,,,England,54.134025,-1.818547,unknown,unknown,,,,historic_england,high
412b9a108478,TOMBSTONE TO THOMAS GREEN APPROXIMATELY 2 METRES TO WEST OF TOWER OF CHURCH OF ST MARY'S,,,,,England,54.085419,-1.75214,unknown,unknown,,,,historic_england,high
921d867226b1,"Former Christ Church with wall, railings and gates with overthrow",,,,,England,54.152241,-1.416042,unknown,unknown,,,,historic_england,high
ffcff39246f6,SUNDIAL 2 METRES SOUTH OF CHURCH OF ST JUDE,,,,,England,54.050759,-1.671364,unknown,unknown,,,,historic_england,high
67d632f10673,CHURCH OF SAINT MARY AND ALL SAINTS,,,,,England,54.151978,-1.35402,unknown,unknown,,,,historic_england,high
f69b051e99e3,SUNDIAL IN GRAVEYARD APPROXIMATELY 15 METRES SOUTH OF PROVIDENCE CHAPEL,,,,,England,54.04368,-1.707597,unknown,unknown,,,,historic_england,high
ee5c91d529c0,CHURCH OF THE HOLY TRINITY,,,,,England,54.05636,-1.699626,unknown,unknown,,,,historic_england,high
d85886f2a078,CHURCH OF ST CUTHBERT AND ST OSWALD,,,,,England,54.136513,-1.615204,unknown,unknown,,,,historic_england,high
13dc16c153f5,THE COTTAGE APPROXIMATELY 100 METRES NORTH-EAST OF CHURCH OF ST MARY WITH FRONT GARDEN WALL AND GATE,,,,,England,54.119405,-1.57866,unknown,unknown,,,,historic_england,high
630922cef398,"BOUNDARY WALL WITH WEST AND SOUTH GATES, CHURCH OF ST MARY",,,,,England,54.118594,-1.580703,unknown,unknown,,,,historic_england,high
20a349872053,CHURCH OF ST JOHN THE EVANGELIST,,,,,England,54.343571,-1.119205,unknown,unknown,,,,historic_england,high
3053072bb8d1,CHRIST CHURCH,,,,,England,54.48992,-1.141582,unknown,unknown,,,,historic_england,high
6f914a90b616,Great Ayton Quaker Meeting House,,,,,England,54.487903,-1.132146,residential,single_dwelling,,,,historic_england,high
eb8ee6f955bf,CHURCH OF ST AGATHA,,,,,England,54.470261,-1.109944,unknown,unknown,,,,historic_england,high
f7b25b7b13eb,CHURCH OF ST MARY MAGDALENE,,,,,England,54.420249,-1.237848,unknown,unknown,,,,historic_england,high
cd909d08bddf,SESSAY CHURCH OF ENGLAND SCHOOL AND MASTERS HOUSE,,,,,England,54.166541,-1.290688,education,school,,,,historic_england,high
fca35d889134,CHURCH OF ST MARY,,,,,England,54.175592,-1.256477,unknown,unknown,,,,historic_england,high
31655934f2a1,NEWBURGH PRIORY,,,,,England,54.181201,-1.169836,unknown,unknown,,,,historic_england,high
b1679696fb79,THE COTTAGE SOUTH OF FORMER METHODIST CHAPEL (NOW VILLAGE HALL),,,,,England,54.163398,-1.163561,community,community_centre,,,,historic_england,high
e9618384cf65,CHURCH OF ALL SAINTS,,,,,England,54.342036,-1.436614,unknown,unknown,,,,historic_england,high
0e911b726483,CHURCH OF ALL SAINTS,,,,,England,54.139813,-1.085541,unknown,unknown,,,,historic_england,high
a11125c53252,CHURCH OF ST MICHAEL,,,,,England,54.187818,-1.184645,unknown,unknown,,,,historic_england,high
7f9d6d882ed4,Church of St Peter,,,,,England,54.132814,-1.026283,unknown,unknown,,,,historic_england,high
2a1b148643da,CHURCH OF ST NICHOLAS,,,,,England,54.169196,-1.207575,unknown,unknown,,,,historic_england,high
6692426d5a1e,CHURCH OF ST MICHAEL,,,,,England,54.224121,-1.512731,unknown,unknown,,,,historic_england,high
1b137d355d84,TOMB APPROXIMATELY 10 METRES WEST OF CHURCH OF ST MICHAEL,,,,,England,54.233496,-1.590478,unknown,unknown,,,,historic_england,high
526475bbd821,CHURCH OF ST NICHOLAS,,,,,England,54.20374,-1.590649,unknown,unknown,,,,historic_england,high
cf71b7ec2468,TABLE TOMB APPROXIMATELY 8 METRES TO SOUTH OF NAVE OF CHURCH OF ST LEONARD,,,,,England,54.270017,-1.365351,unknown,unknown,,,,historic_england,high
e4b26de15f63,TOMBSTONE TO FRANCIS RUND APPROXIMATELY 20 METRES TO SOUTH WEST OF CHURCH OF ST LAMBERT,,,,,England,54.258989,-1.527855,unknown,unknown,,,,historic_england,high
9de8c6fc937c,CHAPEL HILL FARMHOUSE,,,,,England,54.208719,-1.552837,residential,single_dwelling,,,,historic_england,high
9fa8fc84b3b6,GROUP OF FONT AND TWO CROSS BASES WITH SHAFTS APPROXIMATELY 5 METRES TO SOUTH WEST OF PORCH OF CHURCH OF ST WILFRID,,,,,England,54.278916,-1.282264,unknown,unknown,,,,historic_england,high
bc7278003f24,CHURCH OF ST JOHN THE EVANGELIST,,,,,England,54.180809,-1.334066,unknown,unknown,,,,historic_england,high
0bda1fc97b90,Osmotherley Quaker Meeting House,,,,,England,54.369319,-1.301899,residential,single_dwelling,,,,historic_england,high
2151ba58c922,TABLE TOMB TO THOMAS WALKER APPROXIMATELY 3 METRES TO SOUTH WEST OF SOUTH PORCH OF CHURCH OF ST PETER,,,,,England,54.368052,-1.300335,unknown,unknown,,,,historic_england,high
7e18f9472aa0,TOMBSTONE OF RICHARD SCOTT 1760 5 METRES TO SOUTH OF SOUTH PORCH OF CHURCH OF ST ELOY,,,,,England,54.434175,-1.464781,unknown,unknown,,,,historic_england,high
15e288f4a434,PRIORY VIEW,,,,,England,54.391988,-1.349071,unknown,unknown,,,,historic_england,high
624a42e6ab39,CHURCH OF ST LAWRENCE,,,,,England,54.345873,-1.36063,unknown,unknown,,,,historic_england,high
4609c7a8bcb9,CHURCH OF ST RADEGUND,,,,,England,54.327662,-1.539663,unknown,unknown,,,,historic_england,high
d842da72608c,CHURCH OF ST THOMAS,,,,,England,54.361391,-1.426346,unknown,unknown,,,,historic_england,high
615185edb61f,CHURCH OF ST MARY,,,,,England,54.356259,-1.568809,unknown,unknown,,,,historic_england,high
e0dcad2cb9d5,MEDIEVAL CROSS APPROXIMATELY 15 METRES TO SOUTH OF SOUTH PORCH OF THE CHURCH OF ALL SAINTS,,,,,England,54.248012,-1.468712,unknown,unknown,,,,historic_england,high
9a776322bd7c,CHURCH OF ST MICHAEL,,,,,England,54.30162,-1.44428,unknown,unknown,,,,historic_england,high
6b8daee42646,CHURCH OF ST MARY,,,,,England,54.33203,-1.300208,unknown,unknown,,,,historic_england,high
8b4af60c2cb1,MILESTONE APPROXIMATELY 100 METRES TO NORTH WEST OF CHURCH,,,,,England,54.324312,-1.488916,unknown,unknown,,,,historic_england,high
2e77a5a1e72d,WESLEYAN CHAPEL,,,,,England,54.323186,-1.496894,unknown,unknown,,,,historic_england,high
a62d66dbe9d8,Church of All Saints,,,,,England,54.344793,-1.471818,unknown,unknown,,,,historic_england,high
4650ea6a81df,NEWTON ON OUSE CHURCH OF ENGLAND SCHOOL,,,,,England,54.033483,-1.22031,education,school,,,,historic_england,high
756432d03315,CROSSBASE WITH SUNDIAL PEDESTAL APPROXIMATELY 10 METRES TO SOUTH OF PORCH TO CHURCH OF ST LEONARD,,,,,England,53.490212,-1.538421,unknown,unknown,,,,historic_england,high
b16b1ed5602d,MILESTONE BUILT INTO NORTH WALL OF CHURCHYARD AT SE 247033,,,,,England,53.52612,-1.628674,unknown,unknown,,,,historic_england,high
816b9068ede9,CHURCH OF OUR LADY AND ST JAMES,,,,,England,53.52748,-1.467448,unknown,unknown,,,,historic_england,high
2eb1f818c14b,GATES AND GATEPIERS WITH ADJOINING WALL ENCLOSING CHURCHYARD ON SOUTH SIDE OF CHURCH OF ST JAMES,,,,,England,53.525008,-1.518479,unknown,unknown,,,,historic_england,high
c13210713af0,Church of the Holy Trinity,,,,,England,53.497265,-1.418368,unknown,unknown,,,,historic_england,high
b4bb068902a4,CHAPEL FARMHOUSE INCLUDING CHAPEL,,,,,England,53.500832,-1.607653,residential,single_dwelling,,,,historic_england,high
9dcbf15341e2,CHURCH OF ST JOHN THE BAPTIST,,,,,England,53.5965,-1.451139,unknown,unknown,,,,historic_england,high
a229d0361b9e,CHURCH OF ST ANNE,,,,,England,53.526217,-1.732288,unknown,unknown,,,,historic_england,high
ebe3295c2a5f,LINKING ARCADE TO FORMER BARNSLEY CEMETERY CHAPELS,,,,,England,53.546269,-1.468209,unknown,unknown,,,,historic_england,high
d037787448c4,GATEPIERS AND WALLS TO CHURCH YARD OF CHURCH OF ST MARY,,,,,England,53.555115,-1.4828,unknown,unknown,,,,historic_england,high
5385c0fbb908,CHURCH OF ST JOHN,,,,,England,53.586699,-1.44835,unknown,unknown,,,,historic_england,high
bee568475ef4,Priory Mill,,,,,England,53.552505,-1.440116,unknown,unknown,,,,historic_england,high
0554de80c6a5,ARDSLEY CHURCH OF ENGLAND CEMETERY CHAPEL (TO WEST),,,,,England,53.539418,-1.444016,unknown,unknown,,,,historic_england,high
0d710e1267f8,GRAVESTONE TO ROBERT MILLTHORP APPROXIMATELY 3 METRES TO WEST OF TOWER OF CHURCH OF ALL SAINTS,,,,,England,53.533747,-1.369951,unknown,unknown,,,,historic_england,high
fbaaae4cbfb1,CHURCH OF ST HELEN,,,,,England,53.545262,-1.322242,unknown,unknown,,,,historic_england,high
25be3aa9c959,CHURCH OF ST JOHN AND ST MARY MAGDALENE,,,,,England,53.535645,-1.302117,unknown,unknown,,,,historic_england,high
7ff13b15cf5d,CHURCH OF ST MICHAEL AND ALL SAINTS AND ADJOINING STONE WALL TO WEST SIDE OF CHURCHYARD,,,,,England,53.553695,-1.351798,unknown,unknown,,,,historic_england,high
912ce3d9fb06,NORTHERNMOST CHAPEL AT WOMBWELL CEMETERY,,,,,England,53.523577,-1.4041,unknown,unknown,,,,historic_england,high
1abb8a7a32ad,MONK BRETTON PRIORY REMAINS,,,,,England,53.553475,-1.43805,unknown,unknown,,,,historic_england,high
476aefa13241,CHURCH OF ST JOHN THE BAPTIST,,,,,England,54.298692,-1.55045,unknown,unknown,,,,historic_england,high
0d10293b9b36,CHURCH OF SAINT GREGORY,,,,,England,54.29099,-1.593534,unknown,unknown,,,,historic_england,high
3cc798fd914e,CHURCH FARM,,,,,England,54.127883,-1.143694,unknown,unknown,,,,historic_england,high
e6a6dbb4d137,"WALL AND GATEPOSTS OF CHURCH OF ST STEPHEN, TO MAIN STREET",,,,,England,54.063889,-1.287045,unknown,unknown,,,,historic_england,high
6671318d4ec8,CHURCH OF ST MARY,,,,,England,54.081552,-1.244676,unknown,unknown,,,,historic_england,high
6c3566b60b8d,CHURCH OF ST MARY,,,,,England,54.219317,-1.290843,unknown,unknown,,,,historic_england,high
f6e753363b61,Church of St Oswald,,,,,England,54.226275,-1.340176,unknown,unknown,,,,historic_england,high
d5d0b7854625,CHURCH OF SAINTS GREGORY AND CUTHBERT,,,,,England,54.47805,-1.068908,unknown,unknown,,,,historic_england,high
e38197ab0860,TELEPHONE CALL BOX TO SOUTH OF CHURCH OF ST AUGUSTINE,,,,,England,54.446636,-1.171047,unknown,unknown,,,,historic_england,high
2e0264610a26,CHURCH OF ALL SAINTS,,,,,England,54.395899,-1.304251,unknown,unknown,,,,historic_england,high
05c9fa5b9ff7,CHURCH OF ST ANDREW,,,,,England,54.448615,-1.105633,unknown,unknown,,,,historic_england,high
9e7cc1d61919,METHODIST CHAPEL AND ATTACHED SCHOOLROOM,,,,,England,54.390802,-1.140771,education,school,,,,historic_england,high
df3d673ed3c1,National Westminster Bank,,,,,England,53.523499,-1.134026,unknown,unknown,,,,historic_england,high
02125ebf84aa,PRIORY METHODIST CHURCH,,,,,England,53.521881,-1.135205,unknown,unknown,,,,historic_england,high
85b52e778eb9,REMAINS OF CROSS APPROXIMATELY 12 METRES TO WEST OF TOWER TO CHURCH OF ALL SAINTS,,,,,England,53.59414,-1.169403,unknown,unknown,,,,historic_england,high
78ad8eb90c66,DOVECOTE IMMEDIATELY TO EAST OF CHAPEL HOUSE FARMHOUSE,,,,,England,53.606362,-1.123732,residential,single_dwelling,,,,historic_england,high
f0901874353d,CHURCH OF ST MARY,,,,,England,53.529352,-1.124387,unknown,unknown,,,,historic_england,high
001d553099a0,CHURCH OF ST WILFRID,,,,,England,53.506012,-1.068929,unknown,unknown,,,,historic_england,high
b71f9f8128c8,MINSTER CHURCH OF ST GEORGE,,,,,England,53.525594,-1.135371,unknown,unknown,,,,historic_england,high
d285b8f2f501,CHURCH OF ST HELEN,,,,,England,53.602065,-1.190026,unknown,unknown,,,,historic_england,high
c4b46e796bd8,CHURCH OF ST MARY MAGDALENE,,,,,England,53.6204,-1.177898,unknown,unknown,,,,historic_england,high
350f85497bc9,Mill building at Priory Mill,,,,,England,53.636342,-1.18264,unknown,unknown,,,,historic_england,high
9cab9fdc55ee,CHURCH OF ST LAURENCE,,,,,England,53.571233,-1.18456,unknown,unknown,,,,historic_england,high
42f7442f0d19,CHURCH OF ST PETER AND ST PAUL,,,,,England,53.580575,-1.073802,unknown,unknown,,,,historic_england,high
82c9d33b2c26,REMAINS OF CROSS APPROXIMATELY 8 METRES TO SOUTH OF PORCH TO CHURCH OF ST OSWALD,,,,,England,53.566037,-1.081518,unknown,unknown,,,,historic_england,high
74bee932f758,MEDIEVAL CROSS SLAB APPROXIMATELY 10 METRES TO SOUTH WEST OF PORCH OF CHURCH OF ST KATHARINE,,,,,England,53.481996,-1.13365,unknown,unknown,,,,historic_england,high
1ff07c85ba17,CHEST TOMB APPROXIMATELY 7 METRES TO SOUTH OF PORCH TO CHURCH OF ST WINIFRED,,,,,England,53.436444,-1.165737,unknown,unknown,,,,historic_england,high
cfbc4e8cae9c,Church of St. John the Baptist,,,,,England,53.467297,-1.144675,unknown,unknown,,,,historic_england,high
45aa6d706a4d,CHURCH OF ALL SAINTS,,,,,England,53.562647,-1.198902,unknown,unknown,,,,historic_england,high
8bc5cb2cb592,CHURCH OF ST MICHAEL,,,,,England,53.478587,-1.059615,unknown,unknown,,,,historic_england,high
cba3b763c23a,HEADSTONE TO ANNE BROOK SITUATED APPROXIMATELY 11 METRES TO SOUTH WEST OF PORCH TO CHURCH OF ST JAMES,,,,,England,53.446188,-1.20397,unknown,unknown,,,,historic_england,high
56b40aea4ee2,CHURCH OF ST JOHN,,,,,England,53.498931,-1.225384,unknown,unknown,,,,historic_england,high
e7afd9dbe7b9,The Old Priory Nursing Home and attached outbuilding,,,,,England,53.484298,-1.228348,unknown,unknown,,,,historic_england,high
49b7c1629a52,CHURCH OF ST SAVIOUR,,,,,England,53.499274,-1.01877,unknown,unknown,,,,historic_england,high
abd3facc2bc2,CHURCH OF ST HELENA,,,,,England,53.444843,-1.005284,unknown,unknown,,,,historic_england,high
9c8dd5e57902,OVAL SECTIONED HEADSTONE TO MARTHA BREWERTON SITUATED APPROXIMATELY 12 METRES TO NORTH OF CHURCH OF ST NICHOLAS,,,,,England,53.429876,-1.018277,unknown,unknown,,,,historic_england,high
cbadeaf462e2,11 (Church Lodge) and 13 Station Road,,,,,England,53.578838,-1.000904,unknown,unknown,,,,historic_england,high
18b828748dc4,STONE COFFIN ADJACENT TO WEST SIDE OF TOWER AT CHURCH OF ST MARY,,,,,England,53.598366,-1.064815,unknown,unknown,,,,historic_england,high
26b22e20ea7a,Remains of cross on south side of nave of Church of the Holy Trinity,,,,,England,53.644817,-1.049674,unknown,unknown,,,,historic_england,high
309b2425bf7a,MOUNTING STEPS APPROXIMATELY 30 METRES TO WEST OF CHURCH OF ST MARY,,,,,England,53.51216,-1.188514,unknown,unknown,,,,historic_england,high
f901cb903318,"1, 3 and 5, Church Street",,,,,England,53.610736,-1.010263,unknown,unknown,,,,historic_england,high
92d3e7e1c550,"CROSSBASE WITH SHAFT, SITUATED IMMEDIATELY TO SOUTH OF PORCH TO CHURCH OF ALL SAINTS",,,,,England,53.565799,-1.26863,unknown,unknown,,,,historic_england,high
3dc494aaab79,Church of St. John the Baptist,,,,,England,53.492197,-1.278367,unknown,unknown,,,,historic_england,high
2ced91815925,CHURCH OF ALL SAINTS,,,,,England,53.565467,-1.294122,unknown,unknown,,,,historic_england,high
9fc1e5ffb53a,CROSS AT CHURCH OF ST WILFRID'S CHURHCYARD,,,,,England,53.542004,-1.272707,unknown,unknown,,,,historic_england,high
a970aed28ae4,CHURCH OF ST JOHN,,,,,England,53.508047,-1.292437,unknown,unknown,,,,historic_england,high
bc037dacbef1,CHURCH OF ST PETER,,,,,England,53.523344,-1.271231,unknown,unknown,,,,historic_england,high
3efea6c1a702,METHODIST CHAPEL,,,,,England,53.434178,-1.110735,unknown,unknown,,,,historic_england,high
b2baeb60ca8a,CHURCH OF ST MARY,,,,,England,53.431248,-1.110841,unknown,unknown,,,,historic_england,high
95b227d9b2a5,RAISED GRAVE SLAB (KNIGHT) APPROXIMATELY 5 METRES SOUTH OF NAVE OF CHURCH OF ALL HALLOWS,,,,,England,53.591489,-1.586479,unknown,unknown,,,,historic_england,high
ea8aeb6e53ed,CHURCH OF ALL SAINTS,,,,,England,53.548431,-1.562494,unknown,unknown,,,,historic_england,high
1254331d2603,CARR GRAVESLAB APPROXIMATELY 30 METRES WEST OF SOUTH PORCH OF CHURCH OF ALL SAINTS,,,,,England,53.584782,-1.532347,unknown,unknown,,,,historic_england,high
94373cd47156,Grave slab (Moxon) approximately 10 metres south of east end of nave of Church of All Saints in line with west end of Parish Rooms,,,,,England,53.567337,-1.571087,unknown,unknown,,,,historic_england,high
864465de06c0,CHURCH OF ST SAVIOUR,,,,,England,53.526694,-1.658476,unknown,unknown,,,,historic_england,high
873bf9361800,BARN AT REDMINSTER COTTAGE,,,,,England,53.527853,-1.648857,unknown,unknown,,,,historic_england,high
d2c4c53c711a,CHURCH FARMHOUSE,,,,,England,53.387636,-1.221767,residential,single_dwelling,,,,historic_england,high
4607e638d849,REMAINS OF MEDIEVAL COFFIN ADJACENT TO SOUTH WALL OF CHURCH OF ST ALBAN,,,,,England,53.419562,-1.281824,unknown,unknown,,,,historic_england,high
ef4e6e1373e7,CHURCH OF ST JAMES,,,,,England,53.453593,-1.269805,unknown,unknown,,,,historic_england,high
96bb0a2bbc50,"No. 2, CHURCH CORNER",,,,,England,53.387826,-1.224726,unknown,unknown,,,,historic_england,high
4b9422b356dc,ROCHE ABBEY MILL FARMHOUSE,,,,,England,53.401991,-1.172337,residential,single_dwelling,,,,historic_england,high
95be033cb52d,HEADSTONES TO JOHN BERRY AND THOMAS MORTON SITUATED APPROXIMATELY 4 METRES TO SOUTH EAST OF PORCH TO CHURCH OF ST PETER,,,,,England,53.324658,-1.220106,unknown,unknown,,,,historic_england,high
1b87c618ad3c,CHURCH OF ST PETER AND ST PAUL,,,,,England,53.351689,-1.254136,unknown,unknown,,,,historic_england,high
de60406e4749,CHURCH OF ALL SAINTS,,,,,England,53.362067,-1.297983,unknown,unknown,,,,historic_england,high
e0bede0e8dac,CHURCH OF ST MARY,,,,,England,52.638861,0.852195,unknown,unknown,,,,historic_england,high
